,Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
1176,1176.0,988.17,988.33,987.34,987.74,6394.41,2427.46
1177,1177.0,987.83,987.99,984.48,984.88,13423.12,2362.98
1178,1178.0,984.92,985.08,982.04,982.44,10845.38,2468.84
1179,1179.0,982.24,1001.79,981.84,1001.63,7884.47,2599.01
1180,1180.0,1001.51,1001.67,995.8,996.2,15765.48,2018.73
1181,1181.0,996.27,996.43,990.72,991.12,4882.75,2076.8
1182,1182.0,990.89,991.05,985.06,985.46,6999.02,1661.07
1183,1183.0,985.18,993.69,984.77,993.53,7330.67,2037.07
1184,1184.0,993.53,998.39,993.13,998.23,15544.76,2159.85
1185,1185.0,998.13,1003.8,997.72,1003.63,4469.15,2544.38
1186,1186.0,1003.76,1003.92,987.15,987.56,12941.92,1757.87
1187,1187.0,987.89,988.05,984.45,984.85,5782.37,1925.71
1188,1188.0,984.76,996.26,984.35,996.1,7134.14,1882.33
1189,1189.0,996.32,996.48,986.2,986.61,12208.63,2576.33
1190,1190.0,986.53,987.54,986.13,987.38,3097.06,1579.26
1191,1191.0,987.32,988.63,986.92,988.47,11011.36,2092.17
1192,1192.0,988.31,990.08,987.91,989.92,5353.57,1743.1
1193,1193.0,990.12,999.82,989.71,999.66,8051.12,1777.63
1194,1194.0,999.71,1008.05,999.3,1007.88,8156.03,1851.51
1195,1195.0,1007.86,1008.02,1006.85,1007.26,8328.46,1914.06
1196,1196.0,1007.13,1007.29,1003.91,1004.32,12133.41,1904.49
1197,1197.0,1004.36,1004.53,997.89,998.29,7273.46,2337.91
1198,1198.0,998.5,998.67,995.59,995.99,4570.36,1518.88
1199,1199.0,995.64,995.8,982.16,982.56,13180.2,2174.1
1200,1200.0,982.86,983.03,976.79,977.2,4760.94,1432.1
1201,1201.0,977.1,977.26,972.05,972.45,2713.3,2301.44
1202,1202.0,972.32,972.48,962.9,963.3,11726.79,2153.18
1203,1203.0,963.36,963.52,954.76,955.16,15925.98,2194.05
1204,1204.0,955.06,955.22,949.38,949.78,5901.56,1643.93
1205,1205.0,949.74,962.79,949.34,962.63,11229.0,1964.34
1206,1206.0,962.6,962.76,955.23,955.64,8851.14,1041.84
1207,1207.0,956.06,959.2,955.66,959.04,15480.22,2224.47
1208,1208.0,959.22,962.29,958.82,962.13,12959.68,1539.66
1209,1209.0,962.41,962.57,956.44,956.84,7147.45,2705.45
1210,1210.0,956.93,957.09,944.87,945.27,6523.62,1995.87
1211,1211.0,944.98,952.76,944.58,952.6,15417.35,2447.42
1212,1212.0,952.43,964.83,952.03,964.67,8075.99,2323.06
1213,1213.0,965.04,965.2,958.03,958.43,-303.71,2371.76
1214,1214.0,958.58,961.83,958.18,961.67,13398.14,1941.64
1215,1215.0,962.08,962.24,939.75,940.16,4689.6,2231.57
1216,1216.0,940.39,940.55,933.34,933.75,24155.88,1360.33
1217,1217.0,934.06,934.22,922.62,923.02,13176.72,2442.0
1218,1218.0,922.94,933.96,922.54,933.8,6932.53,2034.82
1219,1219.0,933.48,936.5,933.08,936.33,4356.24,2668.14
1220,1220.0,936.55,938.42,936.15,938.25,3828.32,1996.8
1221,1221.0,938.49,938.65,930.71,931.11,14092.31,1454.69
1222,1222.0,931.19,931.35,927.86,928.27,14011.57,1743.37
1223,1223.0,928.42,940.36,928.02,940.2,3038.61,1814.6
1224,1224.0,940.13,940.29,934.76,935.16,7685.91,2427.84
1225,1225.0,935.26,935.42,931.73,932.13,9797.94,2740.37
1226,1226.0,932.19,942.99,931.79,942.83,8695.05,2253.19
1227,1227.0,942.25,961.7,941.85,961.54,8314.17,2449.72
1228,1228.0,961.44,961.6,953.35,953.75,4103.51,1548.75
1229,1229.0,953.73,953.89,933.02,933.42,14686.77,1474.78
1230,1230.0,933.35,933.51,929.98,930.38,8120.42,2045.39
1231,1231.0,930.23,940.35,929.83,940.19,8193.87,2238.1
1232,1232.0,940.2,950.55,939.8,950.39,8732.41,1645.86
1233,1233.0,950.4,950.56,940.09,940.5,7651.92,1687.89
1234,1234.0,940.44,953.06,940.03,952.9,10406.3,2067.45
1235,1235.0,952.93,956.88,952.53,956.72,7886.71,1324.56
1236,1236.0,956.42,957.95,956.02,957.79,16962.21,3284.79
1237,1237.0,958.02,958.55,957.62,958.39,10155.29,2487.83
1238,1238.0,958.48,971.27,958.08,971.11,20501.17,2393.8
1239,1239.0,971.3,971.46,957.6,958.0,11586.64,2042.04
1240,1240.0,958.1,961.14,957.69,960.98,8994.0,1492.73
1241,1241.0,961.13,961.29,953.35,953.76,14047.29,1768.32
1242,1242.0,953.81,961.85,953.41,961.69,7893.47,2127.02
1243,1243.0,961.67,963.05,961.27,962.88,9608.73,1777.6
1244,1244.0,963.11,963.28,959.19,959.59,15303.96,1918.42
1245,1245.0,959.38,959.54,954.86,955.26,19025.55,2138.74
1246,1246.0,955.56,955.72,942.93,943.33,9499.0,2322.8
1247,1247.0,943.28,958.17,942.88,958.01,15077.74,1816.07
1248,1248.0,957.97,958.13,932.36,932.76,8564.66,1753.77
1249,1249.0,932.91,941.05,932.5,940.89,14372.82,2563.69
1250,1250.0,941.13,955.87,940.73,955.71,17183.25,2089.68
1251,1251.0,955.45,958.99,955.04,958.83,13691.78,2346.47
1252,1252.0,958.55,958.71,958.01,958.41,6990.02,1645.74
1253,1253.0,958.27,958.43,942.04,942.44,13361.51,1679.92
1254,1254.0,942.63,956.82,942.23,956.66,11273.28,2634.41
1255,1255.0,956.68,956.85,943.32,943.73,6353.78,1736.48
1256,1256.0,944.21,944.37,934.81,935.22,13258.88,1741.49
1257,1257.0,935.51,941.51,935.1,941.35,17553.82,1931.07
1258,1258.0,941.41,942.69,941.01,942.53,3582.94,2411.87
1259,1259.0,942.52,942.69,928.58,928.98,2633.28,2190.17
1260,1260.0,928.6,946.26,928.19,946.09,12997.23,2334.92
1261,1261.0,945.94,951.35,945.54,951.19,15392.11,2133.05
1262,1262.0,951.09,958.78,950.69,958.62,4811.32,2166.47
1263,1263.0,958.56,966.97,958.15,966.81,10056.85,1933.02
1264,1264.0,967.32,967.48,956.4,956.81,9481.46,2290.86
1265,1265.0,956.8,960.56,956.4,960.39,9373.38,2680.87
1266,1266.0,960.32,960.48,952.34,952.74,7324.92,2511.65
1267,1267.0,952.58,971.99,952.18,971.83,1848.43,1705.79
1268,1268.0,972.23,977.75,971.83,977.59,6046.71,2260.44
1269,1269.0,977.41,977.57,970.24,970.64,7263.28,2046.36
1270,1270.0,970.52,983.88,970.11,983.72,19832.34,1466.99
1271,1271.0,983.81,983.97,979.81,980.21,867.5,2273.73
1272,1272.0,980.0,980.17,974.1,974.5,4684.09,2240.02
1273,1273.0,974.63,982.92,974.23,982.76,5597.82,2168.7
1274,1274.0,983.16,996.09,982.75,995.93,11217.61,2225.26
1275,1275.0,995.76,1010.93,995.36,1010.77,2545.1,2308.06
1276,1276.0,1010.61,1010.77,1008.8,1009.21,18280.64,1880.43
1277,1277.0,1009.25,1010.46,1008.85,1010.3,11914.72,2224.78
1278,1278.0,1010.19,1026.67,1009.79,1026.51,1901.78,2478.68
1279,1279.0,1026.2,1043.59,1025.8,1043.43,14021.96,1810.54
1280,1280.0,1043.31,1043.47,1037.9,1038.3,15231.62,1981.71
1281,1281.0,1038.34,1038.5,1035.5,1035.9,392.93,1588.17
1282,1282.0,1035.93,1041.86,1035.52,1041.7,3726.24,2525.17
1283,1283.0,1041.93,1055.04,1041.53,1054.88,15035.71,1875.08
1284,1284.0,1054.86,1066.78,1054.46,1066.62,4012.53,2458.47
1285,1285.0,1066.23,1066.4,1064.01,1064.42,9120.53,2173.98
1286,1286.0,1064.56,1064.72,1058.06,1058.46,7373.9,2337.4
1287,1287.0,1058.66,1061.05,1058.25,1060.89,11613.4,1984.84
1288,1288.0,1061.05,1066.94,1060.65,1066.78,2055.45,1577.35
1289,1289.0,1066.76,1076.28,1066.36,1076.12,7553.49,1165.01
1290,1290.0,1075.93,1079.16,1075.53,1079.0,15558.27,1533.25
1291,1291.0,1079.12,1079.28,1066.12,1066.53,16036.52,1762.11
1292,1292.0,1066.66,1071.43,1066.25,1071.27,724.15,1778.2
1293,1293.0,1070.76,1070.92,1066.72,1067.12,15224.81,2136.94
1294,1294.0,1066.93,1077.73,1066.53,1077.57,10351.73,2065.56
1295,1295.0,1077.28,1077.44,1062.98,1063.39,10605.78,2227.03
1296,1296.0,1063.17,1063.33,1058.19,1058.59,11353.73,2095.87
1297,1297.0,1058.64,1058.8,1042.27,1042.67,7757.35,2365.84
1298,1298.0,1042.52,1052.23,1042.11,1052.07,6294.89,1396.07
1299,1299.0,1052.13,1056.0,1051.72,1055.84,10145.42,1311.08
1300,1300.0,1055.58,1055.74,1052.31,1052.72,8722.6,1463.37
1301,1301.0,1052.6,1059.33,1052.2,1059.17,3486.7,2342.56
1302,1302.0,1058.78,1058.94,1049.1,1049.5,17179.06,2024.08
1303,1303.0,1049.26,1057.37,1048.86,1057.21,6941.57,1866.41
1304,1304.0,1057.15,1057.31,1054.28,1054.69,4625.45,2189.57
1305,1305.0,1054.87,1055.03,1045.33,1045.74,13362.57,2078.0
1306,1306.0,1045.8,1052.48,1045.39,1052.32,8770.92,2605.52
1307,1307.0,1052.43,1052.59,1040.4,1040.8,15512.57,2182.66
1308,1308.0,1040.77,1051.38,1040.37,1051.22,12291.54,1707.62
1309,1309.0,1051.29,1055.08,1050.89,1054.92,8553.9,1553.16
1310,1310.0,1054.76,1059.08,1054.36,1058.92,19708.01,1832.53
1311,1311.0,1058.8,1067.23,1058.4,1067.07,6820.98,1282.61
1312,1312.0,1066.99,1072.33,1066.58,1072.17,18254.55,2259.57
1313,1313.0,1072.23,1092.12,1071.82,1091.96,7607.07,2432.11
1314,1314.0,1091.64,1114.74,1091.23,1114.58,11244.1,1264.09
1315,1315.0,1114.46,1114.62,1093.55,1093.96,11937.59,1771.66
1316,1316.0,1094.0,1100.98,1093.59,1100.82,613.92,1991.5
1317,1317.0,1100.89,1101.05,1089.31,1089.71,8075.76,1396.48
1318,1318.0,1089.85,1092.36,1089.44,1092.19,875.32,1476.73
1319,1319.0,1092.54,1099.88,1092.14,1099.72,16718.21,1599.04
1320,1320.0,1099.64,1099.8,1087.24,1087.65,6307.84,1466.24
1321,1321.0,1087.7,1109.53,1087.29,1109.37,8693.61,1416.87
1322,1322.0,1109.35,1114.43,1108.95,1114.27,7125.38,2640.24
1323,1323.0,1114.37,1114.53,1098.55,1098.95,5232.62,1970.52
1324,1324.0,1098.79,1109.3,1098.39,1109.14,16521.55,1838.7
1325,1325.0,1109.15,1109.73,1108.75,1109.57,6390.29,2024.61
1326,1326.0,1109.45,1110.47,1109.05,1110.31,2162.74,1809.3
1327,1327.0,1110.12,1111.67,1109.72,1111.51,16567.29,1975.03
1328,1328.0,1111.26,1111.42,1102.27,1102.68,11035.97,2258.08
1329,1329.0,1102.65,1112.04,1102.24,1111.88,9204.58,1838.06
1330,1330.0,1112.06,1119.9,1111.65,1119.73,5219.68,2446.12
1331,1331.0,1119.57,1119.73,1106.37,1106.77,3495.68,1456.05
1332,1332.0,1107.01,1107.17,1104.37,1104.77,5436.97,2165.42
1333,1333.0,1104.75,1104.91,1087.31,1087.71,6094.14,1141.0
1334,1334.0,1087.63,1090.06,1087.23,1089.9,14055.39,2255.5
1335,1335.0,1089.98,1115.88,1089.58,1115.72,11162.76,2507.38
1336,1336.0,1116.11,1116.27,1107.38,1107.78,3908.73,1862.15
1337,1337.0,1107.88,1111.96,1107.48,1111.8,19263.43,2142.92
1338,1338.0,1111.88,1112.04,1095.32,1095.72,13626.81,2434.83
1339,1339.0,1096.04,1096.2,1077.51,1077.91,9948.07,1831.02
1340,1340.0,1077.67,1077.83,1076.29,1076.7,11403.5,1948.06
1341,1341.0,1076.53,1076.69,1070.84,1071.25,7759.92,1830.97
1342,1342.0,1071.2,1071.36,1058.37,1058.77,334.95,2225.14
1343,1343.0,1058.89,1061.76,1058.48,1061.6,11370.12,1600.66
1344,1344.0,1061.38,1061.54,1059.62,1060.02,9899.47,2291.28
1345,1345.0,1060.27,1060.43,1044.16,1044.57,22393.58,2348.84
1346,1346.0,1044.83,1046.39,1044.43,1046.23,3107.07,2302.29
1347,1347.0,1046.29,1046.77,1045.89,1046.61,11945.1,2023.81
1348,1348.0,1046.22,1046.39,1040.36,1040.76,333.83,1476.45
1349,1349.0,1040.81,1051.64,1040.4,1051.48,11852.4,2179.6
1350,1350.0,1051.51,1051.67,1050.89,1051.29,9002.27,1504.12
1351,1351.0,1051.48,1051.64,1042.69,1043.09,5090.58,1585.85
1352,1352.0,1043.14,1054.74,1042.74,1054.58,4128.99,1691.84
1353,1353.0,1054.71,1054.87,1048.54,1048.94,8436.34,1604.29
1354,1354.0,1048.98,1049.14,1037.45,1037.86,6712.66,1856.37
1355,1355.0,1037.85,1038.01,1027.21,1027.61,3161.6,1968.53
1356,1356.0,1027.85,1029.5,1027.45,1029.34,2862.18,1903.26
1357,1357.0,1029.24,1034.27,1028.84,1034.11,3143.47,1237.42
1358,1358.0,1033.83,1033.99,1023.81,1024.21,5825.71,1743.31
1359,1359.0,1024.64,1035.16,1024.23,1035.0,5862.68,1917.81
1360,1360.0,1034.42,1044.18,1034.02,1044.02,6092.54,2293.01
1361,1361.0,1043.87,1055.68,1043.47,1055.52,6685.28,2454.74
1362,1362.0,1055.29,1065.3,1054.89,1065.14,6559.24,2161.38
1363,1363.0,1065.04,1065.2,1038.94,1039.35,2322.97,1815.32
1364,1364.0,1039.66,1039.82,1031.21,1031.62,7287.67,1901.52
1365,1365.0,1031.78,1045.45,1031.37,1045.29,3455.76,1405.09
1366,1366.0,1045.47,1045.63,1032.05,1032.46,1285.22,2382.04
1367,1367.0,1032.14,1040.72,1031.74,1040.55,13146.7,2376.08
1368,1368.0,1040.81,1044.49,1040.41,1044.33,-1222.06,2198.11
1369,1369.0,1044.25,1044.41,1023.0,1023.4,7401.83,1648.02
1370,1370.0,1023.56,1023.72,1018.49,1018.89,7782.28,2166.29
1371,1371.0,1018.97,1019.13,1017.34,1017.74,7008.3,1581.35
1372,1372.0,1017.7,1018.3,1017.3,1018.14,17972.36,2032.31
1373,1373.0,1017.77,1017.93,1017.29,1017.7,9609.49,1559.44
1374,1374.0,1017.59,1033.66,1017.19,1033.5,7674.52,2024.74
1375,1375.0,1033.68,1033.85,1021.67,1022.08,6146.17,2067.06
1376,1376.0,1021.72,1033.09,1021.32,1032.93,9362.11,2316.64
1377,1377.0,1032.92,1033.08,1020.81,1021.22,7534.27,2132.74
1378,1378.0,1021.3,1021.46,1012.46,1012.87,13230.0,2136.23
1379,1379.0,1012.72,1022.5,1012.32,1022.33,4568.89,1654.99
1380,1380.0,1022.45,1022.61,1019.04,1019.45,12154.29,2214.97
1381,1381.0,1019.44,1019.6,1002.1,1002.5,8881.25,2461.69
1382,1382.0,1002.24,1002.4,994.68,995.08,1786.69,2095.56
1383,1383.0,995.17,995.33,991.95,992.36,10351.24,2595.1
1384,1384.0,992.73,993.61,992.33,993.45,13849.88,2118.98
1385,1385.0,993.45,993.61,991.06,991.47,-3499.96,2058.39
1386,1386.0,991.32,996.74,990.92,996.58,12259.78,1582.08
1387,1387.0,996.33,996.49,988.98,989.38,10590.41,1706.41
1388,1388.0,989.65,989.82,984.55,984.95,11315.76,1644.19
1389,1389.0,985.26,990.44,984.86,990.28,10244.49,2257.04
1390,1390.0,990.35,994.72,989.94,994.56,13881.87,2157.45
1391,1391.0,994.64,1012.81,994.24,1012.65,12361.83,2057.06
1392,1392.0,1012.91,1031.23,1012.5,1031.07,17243.16,1971.26
1393,1393.0,1031.47,1037.17,1031.06,1037.01,9626.44,2500.31
1394,1394.0,1037.08,1037.24,1026.78,1027.18,13347.78,2282.0
1395,1395.0,1026.9,1027.06,1016.92,1017.33,12673.94,1965.77
1396,1396.0,1017.74,1019.81,1017.34,1019.65,15926.33,2980.99
1397,1397.0,1019.68,1019.84,991.03,991.44,4920.6,1380.2
1398,1398.0,991.73,991.89,988.66,989.06,12228.49,1925.37
1399,1399.0,989.33,1018.93,988.93,1018.77,16070.56,1561.51
1400,1400.0,1018.89,1019.05,1007.94,1008.34,14643.56,1809.72
1401,1401.0,1008.24,1042.1,1007.84,1041.94,11064.15,1565.31
1402,1402.0,1041.99,1042.15,1039.31,1039.71,4349.18,1787.45
1403,1403.0,1039.88,1044.07,1039.48,1043.91,12626.07,1754.55
1404,1404.0,1043.83,1043.99,1032.19,1032.59,11499.25,2033.98
1405,1405.0,1032.29,1042.94,1031.89,1042.78,13024.11,1666.09
1406,1406.0,1042.91,1046.98,1042.51,1046.82,10706.25,1954.52
1407,1407.0,1046.78,1069.81,1046.38,1069.64,12264.67,2275.81
1408,1408.0,1069.81,1070.5,1069.41,1070.34,2556.76,1797.27
1409,1409.0,1070.41,1070.57,1069.17,1069.58,8949.8,1871.37
1410,1410.0,1069.51,1073.89,1069.11,1073.73,10711.62,2534.35
1411,1411.0,1073.36,1080.46,1072.96,1080.29,7403.58,2129.09
1412,1412.0,1080.41,1080.57,1078.94,1079.34,16403.58,2110.03
1413,1413.0,1079.38,1079.54,1076.52,1076.92,3039.12,2524.28
1414,1414.0,1076.94,1077.1,1052.46,1052.86,28507.09,2627.28
1415,1415.0,1052.84,1053.0,1051.73,1052.14,-959.69,2148.21
1416,1416.0,1051.81,1051.97,1045.82,1046.22,25943.82,1896.09
1417,1417.0,1046.38,1046.54,1036.76,1037.17,13476.07,2837.62
1418,1418.0,1037.15,1037.31,1034.62,1035.02,7338.43,1762.19
1419,1419.0,1034.88,1035.04,1015.66,1016.06,18853.03,1957.43
1420,1420.0,1016.24,1021.48,1015.84,1021.31,8734.32,1867.96
1421,1421.0,1021.38,1021.54,1008.39,1008.79,4868.76,1463.07
1422,1422.0,1008.88,1017.84,1008.48,1017.68,10325.69,1770.16
1423,1423.0,1017.77,1028.62,1017.37,1028.46,10474.45,2136.6
1424,1424.0,1028.92,1029.08,1028.15,1028.55,3943.81,1598.01
1425,1425.0,1029.09,1029.25,1024.91,1025.32,10605.32,2027.59
1426,1426.0,1025.35,1035.17,1024.94,1035.01,10036.75,1930.25
1427,1427.0,1034.9,1059.35,1034.5,1059.18,4534.63,1387.97
1428,1428.0,1059.46,1059.62,1050.39,1050.79,9341.03,2311.24
1429,1429.0,1050.6,1050.76,1048.74,1049.14,10197.34,1985.61
1430,1430.0,1048.7,1050.22,1048.29,1050.06,16761.69,2161.7
1431,1431.0,1049.88,1050.05,1019.56,1019.96,8335.83,2224.9
1432,1432.0,1020.12,1021.51,1019.72,1021.35,16139.81,2774.17
1433,1433.0,1021.36,1043.63,1020.96,1043.47,5012.5,1746.98
1434,1434.0,1043.54,1043.7,1036.81,1037.21,17689.64,2304.93
1435,1435.0,1037.34,1039.05,1036.94,1038.89,8072.64,2348.66
1436,1436.0,1038.75,1048.09,1038.34,1047.93,4347.55,2374.14
1437,1437.0,1048.05,1048.22,1038.29,1038.69,16727.82,1773.94
1438,1438.0,1038.53,1057.27,1038.13,1057.1,13818.44,2239.03
1439,1439.0,1057.26,1057.42,1040.72,1041.12,8165.55,1826.39
1440,1440.0,1040.85,1047.66,1040.45,1047.5,10394.51,2016.43
1441,1441.0,1047.63,1047.8,1042.93,1043.33,17574.83,2554.52
1442,1442.0,1043.31,1043.74,1042.9,1043.58,7738.4,1723.09
1443,1443.0,1043.59,1044.82,1043.19,1044.66,11719.09,2275.01
1444,1444.0,1044.86,1048.34,1044.46,1048.18,7843.32,3021.91
1445,1445.0,1047.95,1048.11,1045.37,1045.78,12992.21,1501.35
1446,1446.0,1045.71,1045.87,1042.96,1043.36,3846.16,2214.35
1447,1447.0,1043.47,1055.38,1043.07,1055.22,11092.15,1756.18
1448,1448.0,1055.3,1062.48,1054.89,1062.32,11120.22,1729.09
1449,1449.0,1062.34,1073.68,1061.94,1073.52,11995.15,1342.7
1450,1450.0,1073.49,1079.63,1073.08,1079.47,15438.47,2284.91
1451,1451.0,1079.64,1082.62,1079.24,1082.46,6913.38,2206.75
1452,1452.0,1082.29,1084.04,1081.88,1083.88,15103.09,1857.95
1453,1453.0,1084.01,1084.17,1073.6,1074.0,14324.84,2017.03
1454,1454.0,1073.74,1073.9,1065.24,1065.65,3728.48,2114.33
1455,1455.0,1065.53,1065.69,1061.7,1062.11,14828.49,1789.39
1456,1456.0,1061.85,1066.32,1061.45,1066.16,17692.73,1743.29
1457,1457.0,1066.48,1066.64,1055.22,1055.62,13347.37,2538.45
1458,1458.0,1055.41,1055.57,1049.28,1049.69,12895.93,2082.24
1459,1459.0,1049.78,1049.94,1038.11,1038.51,17337.59,1586.78
1460,1460.0,1038.4,1056.73,1038.0,1056.56,8836.3,2594.87
1461,1461.0,1056.58,1056.74,1034.39,1034.79,13430.85,2350.62
1462,1462.0,1034.46,1034.62,1032.36,1032.76,6529.9,1248.37
1463,1463.0,1032.75,1032.92,1030.97,1031.38,9132.51,1206.26
1464,1464.0,1031.29,1035.63,1030.89,1035.46,9900.55,2378.24
1465,1465.0,1035.2,1035.37,1032.74,1033.14,9756.89,2089.96
1466,1466.0,1033.09,1041.21,1032.68,1041.05,6159.75,2488.76
1467,1467.0,1041.01,1041.71,1040.61,1041.55,5325.21,2208.62
1468,1468.0,1041.46,1041.62,1036.45,1036.85,4393.11,1611.85
1469,1469.0,1036.89,1037.05,1031.46,1031.86,4339.04,2236.01
1470,1470.0,1031.8,1031.97,1022.1,1022.5,14065.31,1883.8
1471,1471.0,1022.65,1027.74,1022.24,1027.58,11571.52,1831.25
1472,1472.0,1027.44,1034.59,1027.03,1034.43,12094.74,2463.6
1473,1473.0,1034.47,1037.14,1034.07,1036.98,8710.96,1629.13
1474,1474.0,1036.88,1037.04,1017.16,1017.57,15193.86,1803.11
1475,1475.0,1017.89,1018.05,1009.8,1010.21,6640.89,1499.06
1476,1476.0,1010.06,1014.47,1009.65,1014.31,3755.55,1791.78
1477,1477.0,1014.45,1014.61,1008.47,1008.87,5552.11,1589.8
1478,1478.0,1009.15,1014.59,1008.74,1014.43,2961.98,2157.06
1479,1479.0,1014.4,1014.56,1006.28,1006.68,18077.61,2729.09
1480,1480.0,1006.68,1006.84,1000.67,1001.07,14538.61,1359.26
1481,1481.0,1001.41,1003.84,1001.01,1003.68,7777.75,2466.82
1482,1482.0,1003.5,1003.66,1001.74,1002.14,4956.83,2074.38
1483,1483.0,1002.13,1002.29,996.58,996.98,18436.23,2484.84
1484,1484.0,997.15,997.31,986.48,986.89,7734.03,2409.66
1485,1485.0,986.71,997.65,986.3,997.49,6796.25,1977.37
1486,1486.0,997.13,997.3,995.68,996.08,8243.06,1809.25
1487,1487.0,995.64,995.8,983.06,983.47,8993.35,2023.64
1488,1488.0,983.21,991.17,982.8,991.01,15285.94,1763.04
1489,1489.0,991.22,991.39,990.46,990.86,13113.83,2000.99
1490,1490.0,990.88,1003.93,990.48,1003.77,13570.62,2590.22
1491,1491.0,1003.8,1018.9,1003.4,1018.74,5940.65,2453.3
1492,1492.0,1018.68,1018.84,999.03,999.44,15996.8,2944.03
1493,1493.0,999.32,1027.91,998.92,1027.75,10933.74,1892.72
1494,1494.0,1027.89,1039.54,1027.48,1039.38,16778.59,1635.04
1495,1495.0,1039.64,1046.17,1039.23,1046.01,15484.49,1706.57
1496,1496.0,1045.9,1046.06,1041.71,1042.11,3484.84,987.16
1497,1497.0,1042.62,1042.78,1035.2,1035.6,8655.13,2549.34
1498,1498.0,1035.48,1053.35,1035.08,1053.19,6988.96,2197.76
1499,1499.0,1053.28,1053.44,1039.23,1039.63,9659.1,1925.36
1500,1500.0,1040.05,1054.54,1039.64,1054.38,8373.72,1954.39
1501,1501.0,1054.37,1055.7,1053.97,1055.54,13249.02,2034.1
1502,1502.0,1055.7,1066.6,1055.3,1066.44,6427.04,2945.18
1503,1503.0,1066.46,1066.62,1052.96,1053.36,4539.06,1998.98
1504,1504.0,1053.72,1053.88,1049.62,1050.02,12143.73,2314.59
1505,1505.0,1049.9,1055.51,1049.5,1055.35,5681.34,1991.8
1506,1506.0,1055.3,1055.46,1041.68,1042.08,4096.46,2443.3
1507,1507.0,1042.18,1042.34,1036.22,1036.62,14121.29,2287.84
1508,1508.0,1036.53,1055.51,1036.13,1055.35,10552.11,1892.99
1509,1509.0,1055.41,1067.23,1055.01,1067.07,4565.0,1943.45
1510,1510.0,1066.99,1068.87,1066.59,1068.7,7428.93,1685.52
1511,1511.0,1068.47,1069.14,1068.06,1068.98,2123.79,1969.84
1512,1512.0,1069.14,1073.34,1068.73,1073.18,12155.38,2026.65
1513,1513.0,1073.22,1073.39,1069.26,1069.66,5407.4,2258.85
1514,1514.0,1069.62,1069.78,1064.69,1065.09,13137.32,2272.13
1515,1515.0,1065.14,1075.33,1064.74,1075.16,18366.46,2019.95
1516,1516.0,1075.34,1076.88,1074.94,1076.72,3941.89,2190.17
1517,1517.0,1076.59,1076.75,1067.63,1068.04,12789.83,1964.16
1518,1518.0,1068.06,1074.78,1067.66,1074.62,13556.54,2165.91
1519,1519.0,1074.29,1074.45,1070.16,1070.56,9903.16,2201.37
1520,1520.0,1070.34,1075.26,1069.94,1075.1,7909.3,1560.24
1521,1521.0,1075.15,1075.31,1074.52,1074.93,9387.62,1653.84
1522,1522.0,1074.9,1083.1,1074.49,1082.94,3818.16,1783.14
1523,1523.0,1082.81,1082.97,1068.82,1069.23,6874.45,1618.35
1524,1524.0,1069.34,1069.51,1056.83,1057.23,3791.82,1968.7
1525,1525.0,1057.28,1057.44,1055.56,1055.96,16875.86,2601.65
1526,1526.0,1055.66,1055.82,1053.77,1054.17,13946.68,2537.85
1527,1527.0,1054.03,1056.44,1053.63,1056.28,7896.41,2058.96
1528,1528.0,1056.4,1060.53,1055.99,1060.37,9485.41,1412.22
1529,1529.0,1060.07,1077.8,1059.67,1077.64,10354.05,1547.42
1530,1530.0,1077.66,1088.76,1077.26,1088.59,10343.22,1244.79
1531,1531.0,1088.67,1088.83,1086.13,1086.53,11820.48,1912.15
1532,1532.0,1086.73,1090.5,1086.33,1090.34,6780.93,1354.93
1533,1533.0,1090.24,1093.66,1089.84,1093.49,15848.94,1966.11
1534,1534.0,1093.34,1097.0,1092.94,1096.84,6272.08,2654.77
1535,1535.0,1096.49,1096.65,1079.97,1080.37,16292.17,2102.45
1536,1536.0,1080.67,1080.83,1076.42,1076.82,-2301.63,2058.96
1537,1537.0,1076.91,1079.12,1076.51,1078.96,6434.7,2597.73
1538,1538.0,1079.13,1079.29,1075.07,1075.47,4951.34,1868.51
1539,1539.0,1075.21,1075.37,1072.3,1072.71,13509.43,2061.97
1540,1540.0,1072.64,1072.8,1066.88,1067.29,7059.35,2154.07
1541,1541.0,1067.49,1073.01,1067.08,1072.84,14655.31,1793.06
1542,1542.0,1072.85,1076.79,1072.44,1076.63,12381.44,1708.46
1543,1543.0,1076.58,1076.75,1066.22,1066.63,6721.51,2237.57
1544,1544.0,1066.42,1066.58,1059.44,1059.84,15594.96,1099.36
1545,1545.0,1059.86,1078.48,1059.46,1078.32,11110.0,2010.21
1546,1546.0,1078.24,1079.13,1077.84,1078.96,12142.12,1428.53
1547,1547.0,1078.86,1089.78,1078.46,1089.61,3419.3,2254.88
1548,1548.0,1089.67,1089.83,1077.76,1078.16,13266.29,2329.59
1549,1549.0,1078.34,1078.5,1071.96,1072.36,7234.52,2015.28
1550,1550.0,1072.33,1072.5,1071.93,1072.34,11539.43,1760.18
1551,1551.0,1072.73,1079.68,1072.33,1079.51,14535.95,2542.62
1552,1552.0,1079.78,1079.94,1066.31,1066.72,7910.84,2661.61
1553,1553.0,1066.88,1078.98,1066.48,1078.81,15147.96,1744.79
1554,1554.0,1079.0,1079.16,1064.02,1064.42,12320.38,2234.72
